Hotelling T2         	sum-squared residuals  	
 2.068263139785E-01  	 6.763635742029E+05    	
 1.172417676154E+00  	 1.459569619417E+07    	
 1.077703586811E+01  	 9.450274174798E+07    	
 5.076841662856E-05  	 1.070456501289E+03    	
 1.054905909612E-05  	 1.298620754679E+03    	
 1.252936379809E-05  	 4.047675800301E+02    	
 3.362973298752E-06  	 1.155214033882E+01    	
 2.224945104719E-02  	 2.576713957877E+04    	
 4.102367600050E-04  	 4.814803532650E+03    	
 6.059522173305E+01  	 2.220596608947E+07    	
 2.542684528578E-02  	 2.547385944635E+05    	
 5.890125744911E-02  	 5.289376223629E+04    	
 2.323852084596E-04  	 4.013372443853E+03    	
 1.279209771635E-03  	 5.994505233625E+03    	
 2.838660775739E-02  	 1.062350849341E+05    	
 1.663887871211E-01  	 1.951681506696E+06    	
 2.132481025213E-03  	 2.665079993316E+04    	
 2.096348262599E-02  	 1.233507032653E+05    	
 1.927268945759E-01  	 8.343483829842E+05    	
 1.153567080804E-02  	 5.149660164066E+04    	
 4.555931559705E-05  	 2.595403346589E+03    	
 2.682627896590E-01  	 2.074235723047E+06    	
 5.049109032940E-01  	 6.897386732383E+05    	
 1.924854773782E-05  	 1.049520853757E+03    	
 7.380130734897E-04  	 1.282129607933E+04    	
 9.306326301503E-03  	 4.516688623202E+04    	
 1.964441115712E-01  	 1.803642492858E+06    	
 2.951277247752E-01  	 4.815986123708E+05    	
 7.484435782097E-03  	 3.806390404498E+04    	
 8.726746151964E-03  	 6.564007614999E+04    	
 2.122654731770E-04  	 3.658370679145E+03    	
 2.858068308319E-01  	 7.331233949543E+04    	
 9.005352811747E-02  	 3.730603086511E+05    	
 9.803578616193E-06  	 6.971374064075E+01    	
 1.430812239204E+02  	 1.243672876128E+08    	
 8.081589218359E+00  	 9.596152728542E+06    	
 1.625301064856E+01  	 1.478332831027E+07    	
 7.534438677442E-05  	 2.052895321848E+03    	
 1.676887841260E-02  	 1.851173458211E+05    	
 3.126296195623E-01  	 5.265868296197E+05    	
 6.895404977071E-02  	 1.157569890590E+05    	
 7.247743945098E-02  	 2.108627613660E+05    	
 1.369681683088E-04  	 2.852530055252E+03    	
 2.959139521792E-02  	 2.739356135551E+04    	
 3.629771578301E-02  	 4.393434191326E+04    	
 7.213842700983E-02  	 1.060835618798E+06    	
 1.536721287180E-02  	 2.623416764589E+05    	
 1.111644647393E-04  	 3.865349235421E+03    	
 1.413739820616E-04  	 2.463556695969E+03    	
 8.060168703191E-04  	 1.759514694698E+04    	
 4.183421226338E-03  	 1.185533082114E+04    	
 5.616633285055E-02  	 1.862739993968E+05    	
 6.539613309182E-01  	 5.428262079609E+06    	
 6.869748779258E-03  	 1.055684386064E+04    	
 1.151279250311E-04  	 3.666638303671E+03    	
 1.418128808751E-04  	 8.479481460670E+03    	
 4.400649517527E-03  	 1.930656967275E+04    	
 4.836533090518E-05  	 6.924229691105E+02    	
 8.276891889037E-05  	 4.434043073799E+03    	
 1.229155646683E-04  	 3.393654490513E+03    	
 7.821296069800E-03  	 3.706931603657E+04    	
 4.407576441538E-02  	 1.172160639052E+06    	
 8.119277441450E-05  	 3.070720750738E+03    	
 1.183664958987E-05  	 5.674127419229E+01    	
 3.973936673112E-04  	 5.186935600299E+03    	
 1.024549030372E-04  	 5.567538161528E+02    	
 1.381504105587E+00  	 3.097003792392E+07    	
 1.929869288021E-02  	 3.974126778041E+04    	
 8.942645031271E-05  	 1.547527368516E+03    	
 1.100952244986E-02  	 9.349364223469E+04    	
 2.515904609754E-05  	 2.812177955527E+02    	
 2.952757218895E-03  	 2.040716975397E+04    	
 1.147902112802E-03  	 1.405306992854E+04    	
 1.590182470820E-03  	 1.443727316695E+04    	
 2.111441544671E-03  	 2.967913948375E+04    	
 1.209703273940E-04  	 2.819959636319E+03    	
 1.331554929225E-03  	 9.302848466485E+03    	
 2.516691745777E-03  	 7.784560570816E+04    	
 1.937570200390E+00  	 3.824533062349E+06    	
 2.880531307704E+00  	 7.263361019753E+06    	
 5.047317728174E+00  	 1.600616310647E+07    	
 5.908417045851E-01  	 3.693130474888E+05    	
 9.288636268152E-01  	 2.094458759130E+06    	
 6.830526741237E-04  	 2.163485963185E+04    	
 1.131252358925E+01  	 4.102117999482E+06    	
 2.288810669283E-05  	 3.543698528761E+02    	
 2.706091883411E-01  	 4.404142007174E+05    	
 1.354501258794E-01  	 1.913132586317E+06    	
 1.550083852363E-01  	 2.225924114563E+05    	
 7.309905595214E-02  	 2.833820340670E+04    	
 7.776161374373E-01  	 2.865229685369E+06    	
 5.482883331654E-01  	 3.517065382225E+05    	
 4.117807592059E-02  	 2.397094568681E+05    	
 2.029834158074E-01  	 5.931049037839E+05    	
 1.948451350701E-03  	 1.495496416291E+04    	
 1.108928718409E-01  	 4.210881035787E+05    	
 8.252145082787E-02  	 2.953879090520E+05    	
 1.320667076677E-05  	 9.115124948969E+02    	
 2.529153662344E-01  	 4.894965633543E+05    	
 1.343581827684E+00  	 4.764853302993E+06    	
 2.431034263876E-01  	 1.922934919316E+05    	
 3.128042057233E-02  	 1.574973049795E+05    	
 2.562863826343E-02  	 2.071709489350E+05    	
 1.226803948722E-04  	 3.304573120159E+03    	
 2.756258360090E-03  	 6.805352666898E+03    	
 1.476515746425E-01  	 5.046006823658E+05    	
 1.456183063889E+00  	 9.334384975387E+06    	
 4.474039589381E-01  	 1.135448669712E+06    	
 1.224397203953E-01  	 5.232440586474E+05    	
 9.448970731082E-01  	 5.461155938534E+05    	
 1.064348477513E-03  	 6.580784890521E+04    	
 3.320709487859E-03  	 1.463396467571E+04    	
 3.700919301550E-04  	 4.226286566669E+03    	
 8.155368745381E-03  	 9.889355586711E+04    	
 1.333223674753E-04  	 8.086292917670E+03    	
 6.659964363156E-02  	 4.524456337614E+04    	
 2.088259772007E-01  	 3.051273386437E+05    	
 1.368731245334E-01  	 1.704551006461E+05    	
 4.139852605379E-02  	 1.295246754084E+05    	
 1.252926070222E-03  	 5.608746140859E+03    	
 1.377730699506E-01  	 1.629905893738E+05    	
 4.785699464352E+00  	 3.944954344581E+06    	
 5.465183614063E+00  	 6.822878911319E+07    	
 1.714721121133E-04  	 6.836517855134E+03    	
 5.418071993180E-03  	 9.882400286629E+03    	
 2.133025155364E+00  	 3.954365202581E+06    	
 3.222596620358E-04  	 9.396204107137E+03    	
 1.817240089163E-03  	 2.176263766638E+04    	
 1.089368451690E-01  	 1.188845045451E+05    	
 7.594495291418E-03  	 1.749811028518E+04    	
 1.967304082779E+01  	 2.783290900874E+07    	
 1.103726279830E-02  	 4.036617015001E+04    	
 1.172738083622E-02  	 6.923518892400E+04    	
 2.295205409000E-05  	 3.731846247443E+03    	
 7.243005979045E-02  	 1.577662012544E+05    	
 5.129301865897E+00  	 9.932059351554E+07    	
 2.915629058363E-02  	 1.415831216958E+05    	
 1.257627291051E-02  	 1.231498361958E+04    	
 5.061459388858E-04  	 1.091120153276E+04    	
 7.158962103825E-04  	 6.060153845830E+03    	
 5.248506117083E-03  	 1.973364309385E+04    	
 1.026128204953E-03  	 8.417376816551E+03    	
 1.222623134004E+00  	 2.545823347410E+07    	
 2.420806639396E-04  	 1.438198990753E+03    	
 1.243005747012E-04  	 1.968644319432E+03    	
 2.540578167660E-05  	 8.628984484988E+02    	
 1.649818796138E-01  	 9.432344314273E+04    	
 9.495740282501E-03  	 2.233211392045E+04    	
 4.617909297909E+00  	 2.012548479330E+07    	
 7.110864799131E-02  	 1.880370627550E+05    	
 6.009984431896E-01  	 3.982116956860E+05    	
 9.009843467186E-03  	 6.995090901824E+04    	
 4.673498373205E-05  	 1.825798991940E+03    	
 3.074866238558E-02  	 5.737468684167E+04    	
 1.899613256207E-04  	 7.726614037906E+03    	
 5.376423964373E-04  	 3.945763619075E+03    	
 3.054025788569E-03  	 9.963620083134E+03    	
 7.939486217909E-03  	 3.638303027799E+04    	
 5.668252022381E-03  	 2.952431831569E+04    	
 8.002155222297E-05  	 3.578289681230E+02    	
 2.683340542637E-02  	 6.442275923150E+04    	
 1.003457760627E-01  	 3.882923497744E+05    	
 3.188561869351E-02  	 9.156422058098E+04    	
 4.528644583772E-05  	 3.106719585030E+03    	
 3.086508003521E-01  	 1.532980708075E+06    	
 4.215297918613E-05  	 1.551965823974E+03    	
 6.419219803836E-04  	 3.123459404170E+03    	
 1.638523368857E-04  	 6.314331262553E+03    	
 8.032640930376E-04  	 2.402876933016E+04    	
 1.338759098604E-04  	 1.931692795764E+03    	
 1.509808478032E-03  	 4.878893362460E+04    	
 9.464132586381E-01  	 3.967723142596E+06    	
 2.036053529578E-05  	 1.255921251509E+03    	
 4.670345863852E-01  	 7.933104004815E+05    	
 1.035417622845E-02  	 1.402978237751E+04    	
 1.174253923398E-01  	 1.713173824506E+05    	
 2.094169900262E-04  	 2.715767991969E+03    	
 2.653216240359E-02  	 9.818506656018E+04    	
 1.329106432114E-01  	 2.689475025391E+05    	
 8.218528150908E-05  	 6.430666925917E+03    	
 1.325231736377E-01  	 1.745101632062E+05    	
 7.676897522999E-02  	 2.740610278034E+05    	
 1.261837138708E+01  	 8.191272949136E+07    	
 1.694446286360E-02  	 9.935385463621E+04    	
 1.984754760546E-01  	 6.670678232308E+05    	
 1.899598995730E-01  	 2.240175481321E+06    	
 2.539163713585E-01  	 1.968633930041E+05    	
 3.114118080135E-02  	 3.836415116322E+04    	
 1.460105246008E+00  	 2.911895119746E+07    	
 7.881774932286E+00  	 1.134476922452E+08    	
 9.086675860704E-04  	 1.075181939749E+04    	
 3.189558664534E-02  	 3.398209720037E+05    	
 1.242041649877E-01  	 3.238847200215E+05    	
 9.810585805610E-01  	 9.171210088626E+06    	
 6.191604272176E-04  	 8.282948004753E+03    	
 1.077667165394E-04  	 3.571160035546E+03    	
 7.570193737581E+00  	 4.436557507166E+07    	
 9.841112586601E-04  	 5.393140185622E+03    	
 7.127514442589E-01  	 8.762883479713E+06    	
 1.349893607546E+00  	 2.423807991584E+06    	
 1.303857628109E+00  	 3.568999627808E+06    	
 2.533405328272E+00  	 1.712017088505E+07    	
 4.618391017492E-02  	 1.706968095323E+05    	
 2.339713117827E-02  	 1.269447986472E+05    	
 3.057578199410E-01  	 1.732973774256E+06    	
 1.966591978855E-02  	 1.900190449614E+04    	
 2.795862346083E-03  	 9.276148545475E+03    	
 1.071027387977E+01  	 1.007882484356E+07    	
 9.037315468810E-02  	 2.327713601159E+05    	
 4.750641198463E-04  	 5.997413692721E+03    	
 5.324218870981E-02  	 7.031608585789E+04    	
 6.340985642691E-01  	 1.251926408048E+06    	
 1.082015255947E-05  	 9.335930531475E+02    	
 4.846402892992E-06  	 1.021449807274E+03    	
 1.564402734571E-01  	 2.817096883023E+05    	
 5.390875883024E-01  	 4.629764119774E+05    	
 3.300128627114E-03  	 1.333775473688E+04    	
 7.231877749673E-05  	 3.868125901766E+03    	
 4.134789993529E-04  	 1.088468271359E+04    	
 1.911581312785E-04  	 4.255082676453E+03    	
 2.396652675404E-01  	 4.839867732981E+05    	
 2.423400356370E-02  	 6.105020478749E+05    	
 1.229954660731E-02  	 2.503921662525E+04    	
 9.049397918265E-05  	 1.526145075798E+03    	
 3.652994977897E-02  	 3.548298003910E+04    	
 6.230326892193E-04  	 1.039236854526E+04    	
 3.042186927796E+00  	 3.589785816400E+06    	
 1.108934548756E-01  	 3.564549536991E+05    	
 7.523820425000E-05  	 1.366618172570E+03    	
 9.697834661619E-06  	 8.319312239104E+02    	
 4.755486175816E-01  	 1.553585989334E+06    	
 1.000957843545E-03  	 1.173083428079E+04    	
 4.009969758973E-02  	 2.616129448971E+05    	
 4.974729470560E+00  	 1.972886638290E+06    	
 3.406066991967E-01  	 3.257864944662E+05    	
 4.583533369314E-01  	 1.216437673281E+06    	
 2.055001425272E-04  	 2.626609913064E+03    	
 2.267483084982E-02  	 1.170009816707E+05    	
 3.961788835893E-02  	 1.118511598883E+05    	
 2.448163259930E-03  	 1.007151265697E+04    	
 4.264989789118E-05  	 3.378545711696E+03    	
 8.747852543744E-05  	 4.117041221261E+03    	
 2.699896679831E-02  	 5.431270346422E+04    	
 4.611477204968E-04  	 1.229452632074E+03    	
 3.209551742863E-03  	 1.013595015944E+05    	
 7.083814390566E-05  	 3.322973760742E+03    	
 4.379830702856E-03  	 4.111491156618E+04    	
 1.060370507823E-01  	 7.481797994384E+05    	
 2.601431688013E-02  	 3.467464099899E+04    	
 1.129863820755E-02  	 6.619614417765E+04    	
 5.451474558793E-05  	 1.341772402961E+03    	
 2.428087134895E-04  	 7.105775624440E+03    	
 1.532615444237E+00  	 8.157768296555E+05    	
 3.981778384277E+01  	 1.552835467212E+07    	
 4.381074371639E-03  	 6.033412792940E+03    	
 1.648654974740E-01  	 5.845692702090E+05    	
 2.981361367201E-01  	 5.004290281988E+05    	
 1.264689113365E-04  	 3.333178771058E+03    	
 8.062904565107E-03  	 1.601305309004E+05    	
 2.192171436542E-03  	 9.367673434066E+03    	
 1.391566541682E-01  	 2.801488656709E+06    	
 2.251826604451E-03  	 1.034400316049E+04    	
 3.059887422379E-04  	 5.498575278165E+03    	
 3.159566023840E-04  	 7.051251100720E+03    	
 2.466617911498E-02  	 6.596069834486E+04    	
 9.770504546565E-04  	 2.463745293880E+03    	
 2.388312807621E-04  	 3.070067808003E+03    	
 8.400656917442E-04  	 1.083156721916E+04    	
 5.557928878528E-04  	 4.830127109801E+03    	
 6.434654148454E-04  	 2.500743979165E+03    	
 6.769935178518E-06  	 4.580716959687E+02    	
 1.095836085445E+01  	 4.477292265762E+06    	
 1.234757115656E+00  	 5.190311515776E+05    	
 2.198956150042E+00  	 8.088617113544E+05    	
 1.054592326534E+00  	 9.840793716186E+05    	
 7.617565682865E-05  	 4.431593861621E+03    	
 4.799803888640E-04  	 5.436185890648E+03    	
 3.385329742325E-03  	 1.764562595548E+04    	
 5.942088379907E-05  	 2.976016456923E+03    	
 2.690687814995E-04  	 3.159424389958E+03    	
 2.415552481322E-02  	 5.160715316327E+04    	
 2.797364407353E-01  	 9.871617616864E+05    	
 2.718859994075E-05  	 1.347086253801E+03    	
 5.911373295382E-03  	 1.254278007006E+04    	
 8.372169871031E-03  	 1.747660270918E+04    	
 5.459785966826E-03  	 2.528019803830E+04    	
 5.496168999517E-03  	 1.571104151524E+04    	
 3.818889710162E+01  	 1.474594696157E+07    	
 1.030976119482E+00  	 1.570367844121E+06    	
 5.583386020187E-01  	 7.663020905644E+05    	
 8.727686630580E-02  	 2.318428423676E+06    	
 1.317093898349E-02  	 4.994771202211E+05    	
 1.127984031604E-01  	 1.318461833559E+05    	
 1.480311727967E-05  	 9.062874523243E+02    	
 6.348615960406E-03  	 6.765379609192E+04    	
 2.223889550251E-01  	 2.396655021717E+05    	
 5.064457270661E-05  	 2.041982881126E+03    	
 1.296614984278E-01  	 2.180542050106E+05    	
 2.380907509218E-01  	 4.178888281451E+05    	
 1.786844488154E-03  	 2.435519330369E+04    	
 3.468080313347E+00  	 3.915098858304E+06    	
 5.203332901643E-02  	 8.330340268748E+04    	
 4.376278228712E-01  	 3.514172743380E+05    	
 3.112692306337E-02  	 1.906363475702E+04    	
 6.219298802368E-02  	 1.520179642185E+05    	
 6.310191726147E-05  	 1.817120895107E+03    	
 9.580831437741E-01  	 7.275849840176E+06    	
 3.924424908836E-01  	 3.269054846741E+06    	
 8.347693445358E+00  	 6.160847346130E+06    	
 1.559325794923E-02  	 2.177886666067E+04    	
 4.036814859032E-02  	 9.181821657904E+05    	
 4.469544228441E-04  	 5.072847936173E+03    	
 2.828838542405E+00  	 2.939898100976E+07    	
 1.789548101875E-01  	 5.449079223877E+05    	
 9.660902348377E-03  	 3.243530982006E+04    	
 4.675485828848E-04  	 1.184157877782E+04    	
 4.006256019069E+00  	 9.782510455308E+06    	
 5.342568786566E-06  	 9.522168287869E+01    	
 4.460213631833E-04  	 4.373445105447E+03    	
 7.838152022299E-03  	 1.754801938234E+04    	
 8.808056392801E-03  	 2.285234485908E+04    	
 4.418708420561E-03  	 1.488447234921E+05    	
 2.286022288672E-01  	 3.015226078199E+06    	
 1.299466932891E-04  	 6.138829580917E+03    	
 6.771062207810E-04  	 1.512990451224E+04    	
 5.404388974887E-02  	 1.499638534693E+05    	
 7.752371299931E-03  	 4.063203376769E+04    	
 1.741163888333E-02  	 1.357201565633E+05    	
 7.483178199812E-03  	 1.179918428381E+04    	
 2.109232914460E-03  	 3.355505640100E+03    	
 1.845017246551E-01  	 2.671964033667E+05    	
 7.348795495036E-04  	 6.683418757167E+03    	
 6.375251305413E-02  	 9.166524989002E+04    	
 8.184399243096E-01  	 7.599490473093E+05    	
 1.180653378523E+02  	 3.835465799267E+08    	
 1.708072266498E+02  	 4.199966268955E+08    	
 1.408254183268E+00  	 1.273766460311E+07    	
 3.605972655874E-04  	 7.020222667800E+03    	
 2.487262030502E-02  	 3.867140511027E+04    	
 1.319450290767E-02  	 3.668558958504E+04    	
 6.264729769025E-04  	 3.820278660408E+03    	
 1.157569934301E-02  	 9.561934078314E+04    	
 6.883549163668E-02  	 1.524294572609E+05    	
 6.367906096532E-02  	 6.848662002022E+05    	
 1.361034492931E-05  	 8.638833673055E+02    	
 2.397481390092E-04  	 4.905326988785E+03    	
 3.354026151871E-02  	 7.693464782956E+04    	
 5.061734552552E-03  	 1.311979927488E+04    	
 5.687763994043E+00  	 5.378654106007E+06    	
 1.305614543455E-02  	 1.953747914447E+04    	
 3.780087073307E-01  	 5.741074196059E+05    	
 5.405782279018E-05  	 2.079538738942E+03    	
 1.348559958773E-04  	 1.061948776550E+03    	
 2.152247786432E-04  	 4.119213286526E+03    	
 1.705612604619E-04  	 2.615501962212E+03    	
 1.056075561779E-02  	 6.114819099899E+04    	
 4.559648578886E-03  	 4.566025821178E+04    	
 1.752462032441E-03  	 8.919201797019E+03    	
 7.850022497026E-06  	 8.264471508623E+01    	
 7.457264447209E-04  	 1.147561875057E+04    	
 5.166700505598E-05  	 9.407902450108E+02    	
 2.973250344826E-02  	 3.719377006437E+04    	
 5.762456092897E-05  	 6.881449762528E+02    	
 1.339646295711E-01  	 5.989651936518E+05    	
 3.450755883956E-05  	 1.655210008362E+03    	
 5.256935113340E-05  	 2.598106722236E+03    	
 7.277926220568E-04  	 6.259554121744E+03    	
 2.164028919067E+00  	 1.488529828462E+07    	
 3.545964479350E-02  	 1.255113165862E+05    	
 4.101468479759E-04  	 5.745848112430E+03    	
 2.422340198769E-03  	 1.381588314979E+04    	
 9.950489870234E-05  	 2.213408121834E+03    	
 1.878289616094E-01  	 1.293942005454E+06    	
 1.703890854196E-04  	 1.012943852746E+03    	
 1.992473136994E-03  	 9.991390871663E+03    	
 2.896065458983E+00  	 2.098263828435E+06    	
 8.609297289811E+01  	 3.621647160458E+07    	
 1.067840653884E+02  	 3.122431375524E+07    	
 2.814774627657E-03  	 2.635115409819E+04    	
 2.990831064359E-04  	 1.079014935883E+04    	
 1.622391337382E+01  	 1.305409702189E+07    	
 2.402039588375E-03  	 1.316805137574E+04    	
 6.521316262601E-01  	 6.429539094423E+06    	
 3.504267187154E-03  	 2.546571828056E+04    	
 1.250948005172E+00  	 3.155045970965E+06    	
 4.488246855555E-01  	 4.784708807240E+05    	
 7.706231032294E-02  	 1.415464847537E+05    	
 1.463946454908E+01  	 4.825527618831E+08    	
 6.379584449684E-03  	 4.134033513452E+04    	
 6.355010974828E-02  	 1.961062976963E+05    	
 9.067610007078E-06  	 8.673883688779E+02    	
 6.820750334310E-04  	 3.075221132337E+04    	
 9.729945311845E+00  	 4.339671267934E+07    	
 2.901154187504E-02  	 1.665555119523E+04    	
 6.514552969452E-01  	 5.347415301189E+05    	
 2.580490772790E-04  	 4.617655099109E+03    	
 1.822413842833E-01  	 2.503592248234E+05    	
 9.102784267621E-03  	 5.005309868204E+04    	
 1.268763188163E-02  	 1.337054517748E+04    	
 1.309801453005E-03  	 3.239535022574E+03    	
 1.995619128169E+01  	 3.463598710930E+06    	
 2.246271541733E-02  	 3.089457025489E+04    	
 7.333590115219E-02  	 5.514933368905E+05    	
 1.806597021381E-02  	 1.226877804163E+05    	
 2.059533229009E-01  	 6.852793279485E+05    	
 9.623228253287E-01  	 6.768489393496E+06    	
 2.404787957979E-02  	 1.146384851003E+05    	
 1.046924709937E-01  	 1.256775220291E+05    	
 1.564627092124E-01  	 2.993980342829E+05    	
 8.184911056220E-05  	 4.359371553433E+03    	
 1.258677271223E-02  	 1.490825132050E+05    	
 1.836701550358E-05  	 5.357219365568E+02    	
 1.079509378611E+00  	 7.554185599199E+06    	
 2.497230484665E-02  	 1.626399879657E+05    	
 3.923759736295E-02  	 4.064550348590E+04    	
 2.341299359899E-02  	 6.184459291797E+05    	
 6.348103573668E-05  	 1.856494538169E+03    	
 4.683583532959E-05  	 2.133472058104E+03    	
 4.314266518928E+00  	 1.095568185212E+08    	
 2.822229227587E-02  	 5.271848894686E+04    	
 3.762286284449E-03  	 6.291341340190E+04    	
 7.838691499231E-03  	 1.815675469308E+04    	
 2.752099562454E-02  	 2.176442444565E+05    	
 4.318236099380E-02  	 4.412024270728E+05    	
 3.677434953789E-01  	 4.440282410795E+05    	
 6.592756120878E-03  	 1.725619989146E+04    	
 1.042788240771E-01  	 2.048200578372E+05    	
 1.429546812477E-05  	 9.511821294312E+02    	
 4.022929736845E-04  	 1.036180801235E+04    	
 2.812561524896E-03  	 3.889431146976E+04    	
 1.059603081264E-02  	 1.529550442459E+04    	
 1.839580628102E-02  	 4.595862310295E+04    	
 7.571076005571E-03  	 7.673878795278E+04    	
 3.114318832787E-01  	 1.171453631830E+06    	
 3.298228306483E-02  	 4.790024667389E+04    	
 1.941130751832E-04  	 7.847177926478E+03    	
 5.672209765627E-05  	 3.160804804422E+03    	
 6.150304762946E-05  	 3.418755064628E+03    	
 1.276264873091E+00  	 2.733279216192E+07    	
 8.199612721156E-05  	 2.409465810809E+03    	
 1.655674116027E+00  	 1.035495126265E+06    	
 9.464163689964E-04  	 6.912867371841E+03    	
 9.856265593500E-02  	 5.733475642710E+05    	
 1.210092184554E-04  	 1.073464917819E+03    	
 3.232835755969E-02  	 1.568633519681E+05    	
 4.603882952385E-02  	 6.673116643408E+04    	
 2.407115568852E-02  	 1.501397769854E+06    	
 1.214454539428E-02  	 3.727913025561E+04    	
 1.082482527875E-03  	 7.339296433882E+03    	
 6.561352935962E-04  	 3.198945584618E+03    	
 1.068147238470E-02  	 3.996363247878E+04    	
 7.293231673053E+01  	 5.595504111710E+07    	
 3.255309962679E-03  	 2.698757753141E+04    	
 1.957051851988E-04  	 1.680252309829E+03    	
 4.651938903254E-01  	 3.033567399337E+06    	
 7.282809263556E-02  	 2.389942004881E+05    	
 6.106026153395E-05  	 3.998250358990E+03    	
 5.491512993417E-04  	 7.096952426118E+03    	
 1.865066560446E-04  	 3.126590046707E+03    	
 1.118153020213E-02  	 5.329876012503E+04    	
 2.767873143242E+00  	 1.409221447267E+07    	
 1.329275227433E-05  	 5.617305949101E+02    	
 5.180642775012E-03  	 2.160095768265E+04    	
 3.269021951554E-04  	 4.559957792825E+03    	
 4.933759568584E-03  	 1.819328915553E+04    	
 8.899133209907E-05  	 5.206985959504E+02    	
 1.185838979396E-01  	 9.460614275564E+05    	
 2.591278469153E-03  	 1.242230594355E+04    	
 3.915475206772E-05  	 7.997887617874E+02    	
 1.050932089309E-03  	 2.195269658522E+04    	
 8.792445623380E-05  	 1.069391216760E+03    	
 3.207456582397E+01  	 2.063135393844E+07    	
 7.399746879258E-04  	 1.352274824623E+04    	
 1.160004001996E-04  	 5.750178837348E+03    	
 6.949823184085E-01  	 1.758829810146E+06    	
 4.720931338132E-03  	 2.621373288995E+04    	
 3.238971832549E-04  	 3.860016646143E+03    	
 5.082340608541E-03  	 4.740725144991E+04    	
 5.022139528892E-02  	 3.203556834292E+05    	
 2.081799459841E-05  	 1.634413206080E+03    	
 3.477246607172E-05  	 2.532590166814E+03    	
 1.928265119522E-04  	 6.340114532226E+03    	
 5.234729453974E-05  	 8.160678186621E+02    	
 2.210779201161E-02  	 4.507869195095E+04    	
 4.284908731926E+00  	 6.948253163948E+06    	
 3.419453604294E+00  	 1.201404466014E+06    	
 6.323155223896E-02  	 1.214864358070E+05    	
 1.950112770889E-05  	 7.562253904074E+02    	
 3.236689399371E-01  	 3.080870952681E+06    	
 7.901329136084E-01  	 2.813558424123E+06    	
 1.208390764090E-01  	 3.355572287316E+05    	
 7.353191558625E-03  	 3.491530382205E+04    	
 8.134168026378E-01  	 7.142056897793E+05    	
 2.097030131726E-01  	 1.383610777042E+05    	
 9.294259843092E-02  	 2.224475207715E+05    	
 9.965859771286E-02  	 1.851073137060E+05    	
 5.910652950117E-01  	 7.308721216198E+05    	
 7.196410699189E-04  	 1.095283153784E+04    	
 1.485752066818E-01  	 1.063990791825E+06    	
 4.621143048014E-01  	 8.445555454985E+05    	
 4.689432047100E-04  	 7.264392199939E+03    	
 1.151647582389E+02  	 2.906993829601E+07    	
 1.021189547139E+00  	 2.365376628126E+06    	
 4.323035955473E-01  	 3.393814199193E+06    	
 1.858509850708E-01  	 4.868312194210E+06    	
 1.050812295546E-01  	 2.944482473189E+06    	
 6.331563195496E-04  	 2.847662074546E+03    	
 1.115383227489E-04  	 4.601203642231E+03    	
 4.700989213500E-04  	 7.316881786200E+03    	
 3.989475766512E-01  	 9.588234622615E+05    	
 9.418360526987E+00  	 5.813578732994E+06    	
 8.880115173273E-02  	 6.408165532211E+05    	
 4.896992696541E-04  	 2.523571451732E+03    	
 1.736054925856E-01  	 1.499660015343E+06    	
 8.422078448008E-03  	 6.010451207877E+04    	
 2.242731819266E-03  	 4.821649144843E+04    	
 5.659839186152E-01  	 9.243738720757E+06    	
 1.501051050122E+01  	 1.765952110450E+08    	
 4.504446133321E-02  	 4.958029322724E+05    	
 1.098833619769E+00  	 1.612131852517E+06    	
 1.372868499286E-01  	 7.694385575723E+04    	
 4.614081281935E-04  	 2.844708469899E+03    	
 1.390876219668E-02  	 4.801345079629E+04    	
 2.902806820251E+00  	 4.154835863378E+07    	
 3.607220666028E-01  	 1.466264013155E+05    	
 3.089395414542E-04  	 9.550458055747E+03    	
 1.954071155258E-02  	 1.684557952820E+04    	
 1.196310959997E-03  	 8.148689144579E+03    	
 9.850625555644E-05  	 5.999756187647E+03    	
 6.546672760225E-05  	 2.926514917513E+03    	
 9.011037387522E-02  	 3.554585667857E+06    	
 1.133414708282E-04  	 5.360674163472E+03    	
 1.400663784316E-02  	 6.350338218931E+03    	
 3.918262964470E-02  	 5.472793290128E+04    	
 6.334474903002E-02  	 1.095679399916E+05    	
 8.140860714559E-03  	 4.470471735552E+04    	
 3.778405234642E-04  	 1.014365962776E+04    	
 5.236435010752E-02  	 2.867155725378E+05    	
 4.343127802211E+00  	 7.242771220894E+06    	
 5.073570248755E-03  	 7.244152485167E+04    	
 1.463195258802E-01  	 1.063909450006E+05    	
 1.790769772627E-01  	 1.053625433477E+06    	
 7.536746833507E-02  	 1.236643311083E+06    	
 1.422753759918E-02  	 3.626634516869E+05    	
 1.867272473530E-02  	 2.376615953024E+04    	
 1.156830550677E-03  	 3.434369596305E+03    	
 6.568597618864E-05  	 8.831903677986E+03    	
 6.266231473078E-01  	 8.882729693805E+05    	
 1.901834264429E-02  	 1.171732247014E+05    	
 7.559302105629E-04  	 2.986458476313E+03    	
 1.746346879179E-01  	 2.968179591265E+05    	
 2.601422762062E-04  	 8.125185111439E+03    	
 7.094620659601E-03  	 1.204424779309E+05    	
 3.916228146181E-02  	 6.290020658676E+05    	
 7.046926830668E-02  	 4.797191201328E+04    	
 3.643415974298E+00  	 1.314772345657E+07    	
 5.685803513498E-02  	 2.170556888232E+05    	
 8.853080958935E-05  	 1.960410469859E+03    	
 2.645970308618E-04  	 5.100789153523E+03    	
